created_at,author,cleaned_tweet
2022-10-30 15:17:57+00:00,RANGERmounts,melihat papan petunjuk ini ingatan aku kembali saat ikut misi kemanusiaan semoga dalam waktu yg dekat ini kita semua selalu waspada terhadap bencana alam yg ada di negara kita baik erupsi gunung gempa vulkanik gempa tektonik hingga tsunami
2022-10-30 15:17:50+00:00,Anggunp99,kan dia anak gunung
2022-10-30 15:17:29+00:00,tereozo,pembagian beban carrier saat naik gunung yang hitam beban keluarga
2022-10-30 15:16:54+00:00,mirahatimi,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:15:43+00:00,NFarhanaaaaa,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:15:27+00:00,agoesoedin,terjadi erupsi g ibu pada hari minggu 30 oktober 2022 pukul 18 20 wit tinggi kolom letusan teramati 2000 m di atas punca
2022-10-30 15:15:17+00:00,AliLenon1,wah pepo bisa turun gunung lagi neh
2022-10-30 15:15:10+00:00,mat_slay,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:15:05+00:00,vintageeks,kalo lalala jangan ditanya lah berhubung di puncak gunung ga deket pemukiman emang lineupnya sampe midnight ya abis itu nunggu bis dll jd baru keluar venue jam 2 terus sampe bawah lg pas banget adzan subuh astaghfirullah masa mudaku
2022-10-30 15:15:05+00:00,AfriadiReno,besar benar gunung nya mbak
2022-10-30 15:14:43+00:00,yessyrosyadi,cimahi cihanjuang gerlong setiabudhi cipaganti cihampelas paskal pasteur gunung batu cimindi leuwigajah kerkof alias gempor bgt ini akhir pekan
2022-10-30 15:13:51+00:00,srynnaa,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:13:39+00:00,achasofiyya,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:13:30+00:00,Scarsofwarss,paling gasuka gw kalo disuruh nyerut es di gunung kilimanjaro
2022-10-30 15:12:54+00:00,thaitea_123,ga bisa di ajak naik gunung punya alergi dingin gmna dong
2022-10-30 15:12:49+00:00,crawlernightt,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:11:27+00:00,iullicious,nonton everest stres abis everyone with their own struggles maksa2nya egonya duh kah familiar seperti anak di gunung pada umumnya
2022-10-30 15:10:52+00:00,teh_O_ice,aku bukan anak gunung
2022-10-30 15:10:49+00:00,dxaf_13,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:10:39+00:00,osarragi,itu ada gunung d
2022-10-30 15:10:39+00:00,imhaniss,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:10:36+00:00,syfnass,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:09:47+00:00,finjmedia,beginilah dahsyatnya letusan gunung tambora benua eropa tidak kena matahari selama 3 tahun
2022-10-30 15:09:31+00:00,teh_O_ice,ga tau gunung mana
2022-10-30 15:09:26+00:00,insyrhhsapian,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:08:40+00:00,Nurul_AinMS,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
